folio,area,expr,expp,expc,cod_comuna
320040801,1,248,269,227,13111
320070101,1,132,141,137,13103
320070201,1,123,141,137,13103
320070301,1,134,141,137,13103
320070401,1,110,141,137,13103
320070501,1,134,141,137,13103
320070701,1,100,141,137,13103
320070801,1,190,140,137,13103
320090301,1,119,86,93,7201
320090401,1,91,86,92,7201
320090501,1,108,87,93,7201
320120201,1,90,90,91,2101
320120501,1,86,90,91,2101
320120601,1,102,90,91,2101
320120801,1,92,91,91,2101
320140101,2,44,78,80,16301
320140201,2,50,78,79,16301
320140301,2,57,78,80,16301
320140601,2,60,78,80,16301
320140701,2,152,77,80,16301
320140801,2,58,77,80,16301
320180501,1,86,88,89,2101
320180601,1,132,88,90,2101
320180701,1,74,88,90,2101
320180801,1,96,88,89,2101
320190101,1,66,60,61,2101
320190201,1,52,60,61,2101
320190301,1,56,60,61,2101
320190401,1,56,61,61,2101
320190501,1,55,60,61,2101
320190601,1,50,61,61,2101
320190701,1,79,60,61,2101
320220101,1,283,297,304,13117
320220201,1,331,297,304,13117
320220301,1,283,298,304,13117
320270101,1,86,107,104,8107
320270201,1,88,107,104,8107
320270301,1,110,107,105,8107
320270401,1,110,107,104,8107
320270501,1,142,107,104,8107
320270601,1,126,107,104,8107
320270701,1,89,107,104,8107
320270801,1,92,107,105,8107
320400101,1,65,42,41,16101
320400301,1,44,42,41,16101
320400401,1,39,42,41,16101
320400501,1,45,43,41,16101
320400601,1,47,43,41,16101
320400701,1,39,43,42,16101
320400801,1,37,43,41,16101
320450101,1,79,79,89,8206
320450201,1,67,79,89,8206
320450401,1,100,79,89,8206
320450601,1,67,79,89,8206
320450801,1,79,79,89,8206
320460201,1,177,184,175,13119
320460301,1,179,184,176,13119
320460401,1,156,184,176,13119
320460501,1,133,184,176,13119
320530101,1,34,44,44,14101
320530201,1,55,44,43,14101
320530301,1,46,45,43,14101
320530401,1,42,44,43,14101
320530601,1,40,44,44,14101
320530701,1,50,44,44,14101
320530801,1,60,44,43,14101
320550101,2,26,42,44,14201
320550201,2,39,42,45,14201
320550301,2,40,43,45,14201
320550401,2,62,42,44,14201
320550501,2,24,43,45,14201
320550601,2,31,42,45,14201
320550701,2,44,43,45,14201
320550901,2,44,43,44,14201
320551001,2,27,42,45,14201
320560101,1,59,52,52,6108
320560301,1,37,52,51,6108
320560501,1,40,52,51,6108
320560601,1,39,52,51,6108
320560701,1,38,51,51,6108
320560801,1,62,52,52,6108
320600101,1,34,27,28,15101
320600201,1,33,28,28,15101
320600401,1,46,28,28,15101
320600501,1,27,27,28,15101
320600601,1,20,27,28,15101
320600701,1,32,28,28,15101
320600801,1,31,28,28,15101
320601001,1,27,27,28,15101
320601101,1,25,28,27,15101
320601201,1,35,27,27,15101
320620101,1,40,51,42,10304
320620201,1,39,51,42,10304
320620301,1,79,51,42,10304
320620401,1,51,51,43,10304
320620501,1,48,51,42,10304
320620601,1,42,51,42,10304
320620701,1,62,51,43,10304
320620801,1,55,51,43,10304
320640101,2,49,91,86,8301
320640201,2,55,91,85,8301
320640301,2,50,91,86,8301
320640401,2,60,91,85,8301
320640501,2,44,91,85,8301
320640601,2,64,91,86,8301
320640701,2,48,91,86,8301
320640801,2,64,91,85,8301
320640901,2,50,91,85,8301
320641001,2,48,91,85,8301
320650301,1,76,81,80,10101
320650401,1,62,81,80,10101
320650701,1,99,81,80,10101
320690101,1,32,49,47,2201
320690201,1,30,48,47,2201
320690301,1,44,48,48,2201
320690401,1,38,48,48,2201
320690501,1,29,48,47,2201
320690601,1,46,48,47,2201
320690701,1,43,48,47,2201
320690801,1,36,48,48,2201
320720201,1,189,231,230,13402
320720401,1,196,231,230,13402
320720501,1,175,231,230,13402
320720801,1,172,231,229,13402
320730101,1,139,175,231,13603
320730301,1,149,175,231,13603
320730501,1,154,175,230,13603
320730701,1,195,175,230,13603
320730801,1,167,175,230,13603
320750101,2,74,84,92,16107
320750201,2,76,85,91,16107
320750301,2,57,85,92,16107
320750701,2,82,85,92,16107
320751001,2,75,85,91,16107
320770201,2,70,61,55,13605
320770301,2,60,61,55,13605
320770401,2,60,61,55,13605
320770601,2,54,61,55,13605
320770701,2,72,61,55,13605
320770801,2,90,61,55,13605
320770901,2,54,61,55,13605
320771001,2,68,61,55,13605
320800101,1,209,253,242,13121
320800401,1,183,253,242,13121
320800601,1,221,254,242,13121
320800801,1,249,253,242,13121
320860201,1,106,110,110,5801
320860301,1,173,111,110,5801
320860401,1,92,111,110,5801
320860501,1,108,111,110,5801
320860601,1,108,111,110,5801
320860801,1,93,110,110,5801
320880101,1,145,195,177,13302
320880201,1,221,195,177,13302
320880301,1,148,195,177,13302
320880501,1,189,196,177,13302
320880701,1,128,195,177,13302
320920101,1,144,135,141,4101
320920301,1,156,134,141,4101
320920401,1,193,135,142,4101
320920501,1,182,135,141,4101
320920502,1,186,134,141,4101
320920503,1,186,135,142,4101
320920601,1,112,134,142,4101
320920701,1,109,134,141,4101
320920801,1,156,135,142,4101
320960101,2,58,93,100,7301
320960201,2,58,93,100,7301
320960301,2,50,93,100,7301
320960601,2,99,93,100,7301
320960701,2,65,93,99,7301
320960801,2,66,93,100,7301
320960901,2,80,93,100,7301
320961001,2,79,93,100,7301
320990101,1,131,58,64,9101
320990301,1,99,58,65,9101
320990601,1,78,58,65,9101
320990701,1,63,59,65,9101
321000101,1,109,84,86,7101
321000401,1,79,85,86,7101
321000501,1,68,84,85,7101
321000601,1,68,84,86,7101
321000701,1,93,85,85,7101
321020101,1,106,114,109,8108
321020601,1,123,114,109,8108
321020701,1,105,114,109,8108
321070101,1,210,208,199,13119
321070301,1,257,208,199,13119
321070401,1,193,208,199,13119
321070501,1,208,208,199,13119
321070601,1,169,209,199,13119
321070701,1,262,208,199,13119
321070801,1,167,208,199,13119
321090301,1,286,167,197,13101
321090601,1,247,167,198,13101
321090801,1,113,167,197,13101
321120101,1,99,98,98,8110
321120201,1,78,98,98,8110
321120301,1,109,98,98,8110
321120601,1,125,98,98,8110
321120801,1,103,98,98,8110
321210201,1,76,74,76,8101
321210501,1,56,74,75,8101
321210701,1,116,74,75,8101
321230101,1,79,47,46,16101
321230201,1,52,47,46,16101
321230301,1,66,47,46,16101
321230401,1,45,47,46,16101
321230501,1,44,48,46,16101
321230701,1,43,47,46,16101
321260101,1,50,51,48,1107
321260201,1,65,51,48,1107
321260501,1,54,51,47,1107
321260601,1,41,52,48,1107
321260602,1,43,52,48,1107
321261201,1,45,51,47,1107
321270101,2,24,44,42,8309
321270201,2,25,44,42,8309
321270301,2,33,44,42,8309
321270401,2,27,44,42,8309
321270501,2,29,44,42,8309
321270601,2,29,44,42,8309
321270801,2,23,44,42,8309
321270901,2,23,44,42,8309
321271001,2,24,44,42,8309
321280101,1,14,11,11,15101
321280201,1,7,11,11,15101
321280301,1,12,11,11,15101
321280401,1,14,11,11,15101
321280501,1,15,11,11,15101
321280701,1,10,11,12,15101
321280901,1,9,11,11,15101
321281001,1,23,11,12,15101
321281201,1,8,11,11,15101
321290101,1,115,143,167,13108
321290201,1,99,144,167,13108
321290501,1,109,143,167,13108
321290601,1,232,143,167,13108
321290701,1,142,143,167,13108
321290801,1,101,143,168,13108
321310101,1,62,71,74,10301
321310201,1,68,71,73,10301
321310301,1,70,70,74,10301
321310401,1,59,71,73,10301
321310501,1,72,71,74,10301
321310601,1,76,71,74,10301
321310701,1,76,71,73,10301
321310801,1,68,70,74,10301
321330101,1,70,64,69,9114
321330301,1,82,64,69,9114
321330501,1,66,65,69,9114
321330601,1,60,65,69,9114
321330801,1,44,65,70,9114
321380101,1,111,108,106,6101
321380201,1,150,107,106,6101
321380301,1,131,107,106,6101
321380401,1,190,108,105,6101
321380501,1,150,107,105,6101
321380801,1,114,108,106,6101
321400101,1,23,28,28,12101
321400201,1,17,28,28,12101
321400301,1,18,28,28,12101
321400401,1,27,28,28,12101
321400501,1,33,28,29,12101
321400701,1,34,29,28,12101
321400801,1,43,28,28,12101
321401001,1,28,28,28,12101
321401101,1,24,28,28,12101
321401201,1,19,28,28,12101
321420101,2,20,25,21,7203
321420201,2,16,24,21,7203
321420301,2,20,25,21,7203
321420401,2,19,24,21,7203
321420501,2,31,25,21,7203
321420601,2,17,24,21,7203
321420701,2,17,25,21,7203
321420801,2,22,25,21,7203
321420901,2,19,25,21,7203
321421001,2,18,24,21,7203
321430101,1,119,151,135,13109
321430301,1,113,150,135,13109
321430401,1,130,151,134,13109
321430501,1,131,150,135,13109
321430601,1,133,150,135,13109
321430701,1,118,150,134,13109
321430801,1,162,150,134,13109
321490101,1,42,51,57,5605
321490201,1,40,51,57,5605
321490401,1,39,51,57,5605
321490501,1,40,51,57,5605
321490701,1,40,51,57,5605
321520101,1,294,220,171,13120
321520401,1,138,220,171,13120
321520501,1,138,220,172,13120
321520801,1,187,220,172,13120
321540601,1,59,67,68,2101
321540701,1,60,66,68,2101
321540801,1,53,66,68,2101
321560301,1,39,43,49,10104
321560401,1,47,43,50,10104
321560501,1,42,43,49,10104
321560601,1,37,43,49,10104
321560701,1,60,43,49,10104
321590301,1,247,218,169,13120
321590401,1,187,218,170,13120
321590501,1,213,218,170,13120
321590801,1,200,218,169,13120
321610101,1,152,167,194,13124
321610102,1,182,167,195,13124
321610301,1,154,168,194,13124
321610401,1,218,167,195,13124
321610501,1,152,167,194,13124
321610601,1,153,167,194,13124
321610701,1,120,167,194,13124
321640101,2,41,29,32,6201
321640301,2,30,28,32,6201
321640401,2,41,28,33,6201
321640501,2,26,29,33,6201
321640601,2,28,29,33,6201
321640701,2,41,29,33,6201
321640801,2,24,29,33,6201
321640901,2,34,28,33,6201
321641001,2,25,28,33,6201
321660101,1,75,102,100,5101
321660201,1,105,101,99,5101
321660401,1,135,102,100,5101
321660501,1,91,101,100,5101
321660601,1,88,102,99,5101
321670201,1,172,181,175,13128
321670301,1,252,181,175,13128
321670501,1,218,181,175,13128
321670601,1,319,182,176,13128
321670701,1,134,181,175,13128
321700201,1,42,30,33,14202
321700301,1,72,30,33,14202
321700501,1,31,31,33,14202
321700601,1,34,31,33,14202
321700701,1,24,30,33,14202
321700801,1,21,30,33,14202
321730101,1,49,68,68,2101
321730201,1,80,68,67,2101
321730301,1,87,67,68,2101
321730401,1,58,67,68,2101
321730501,1,62,67,68,2101
321730701,1,87,67,68,2101
321820301,1,80,83,83,2101
321820501,1,90,83,84,2101
321820502,1,64,83,83,2101
321820701,1,84,83,84,2101
321940101,1,23,22,21,11101
321940201,1,25,21,22,11101
321940301,1,25,21,21,11101
321940401,1,22,21,21,11101
321940501,1,17,22,21,11101
321940601,1,33,21,21,11101
321940801,1,21,21,21,11101
321940901,1,23,21,21,11101
321941101,1,22,21,21,11101
321941201,1,19,21,21,11101
322000101,1,55,64,63,5109
322000201,1,58,64,64,5109
322000301,1,59,64,63,5109
322000401,1,52,65,64,5109
322000501,1,68,64,63,5109
322000601,1,52,64,63,5109
322000701,1,67,64,63,5109
322000801,1,59,64,64,5109
322040101,1,217,217,208,13119
322040201,1,207,218,208,13119
322040401,1,241,217,208,13119
322040701,1,213,217,208,13119
322040801,1,205,217,208,13119
322070101,2,8,14,14,12302
322070201,2,10,13,14,12302
322070301,2,6,13,14,12302
322070401,2,7,13,14,12302
322070501,2,16,14,13,12302
322070601,2,6,14,14,12302
322070701,2,8,14,14,12302
322070801,2,6,13,14,12302
322070901,2,9,14,14,12302
322071001,2,14,13,14,12302
322071101,2,8,14,14,12302
322071201,2,7,13,14,12302
322071301,2,8,13,14,12302
322080201,1,87,56,56,9103
322080401,1,51,57,56,9103
322080501,1,133,57,56,9103
322080601,1,57,56,56,9103
322080701,1,125,57,56,9103
322080801,1,58,56,55,9103
322120201,1,77,80,102,8304
322120401,1,108,80,102,8304
322120701,1,75,81,102,8304
322150201,1,138,140,126,13132
322150301,1,248,140,127,13132
322150401,1,117,140,127,13132
322150501,1,88,140,126,13132
322150701,1,129,140,126,13132
322220101,1,36,33,33,14101
322220401,1,45,33,32,14101
322220601,1,31,34,32,14101
322220701,1,38,34,32,14101
322220801,1,26,33,32,14101
322230101,1,161,216,213,13201
322230501,1,240,217,214,13201
322230701,1,219,216,213,13201
322230801,1,233,217,214,13201
322240101,1,189,182,187,13112
322240201,1,146,182,188,13112
322240301,1,269,183,187,13112
322240401,1,117,183,188,13112
322240501,1,146,183,187,13112
322240701,1,188,183,188,13112
322240801,1,206,183,188,13112
322260101,1,204,180,178,13402
322260201,1,133,179,179,13402
322260301,1,234,179,178,13402
322260501,1,168,179,178,13402
322260601,1,160,180,178,13402
322260701,1,150,179,178,13402
322260801,1,145,180,178,13402
322310101,1,50,37,38,15101
322310201,1,53,38,38,15101
322310301,1,46,38,37,15101
322310601,1,41,38,37,15101
322310701,1,43,38,37,15101
322310801,1,37,38,38,15101
322340101,1,124,169,166,13201
322340201,1,156,168,166,13201
322340301,1,162,169,167,13201
322340401,1,164,169,166,13201
322340501,1,174,168,167,13201
322340601,1,138,169,166,13201
322340701,1,139,169,167,13201
322340801,1,140,168,167,13201
322350101,1,57,67,69,7304
322350201,1,58,67,68,7304
322350202,1,115,67,68,7304
322350301,1,87,67,68,7304
322350401,1,54,68,68,7304
322350501,1,87,67,69,7304
322350601,1,56,67,68,7304
322350801,1,65,68,69,7304
322360301,1,89,95,91,5301
322360501,1,96,94,90,5301
322360801,1,116,95,91,5301
322410101,1,61,70,71,8101
322410201,1,90,70,71,8101
322410401,1,81,70,71,8101
322410701,1,54,70,71,8101
322410801,1,60,70,71,8101
322430101,2,61,47,42,14204
322430201,2,30,46,41,14204
322430301,2,52,46,41,14204
322430601,2,39,46,41,14204
322430701,2,36,47,41,14204
322430901,2,34,47,41,14204
322440201,1,113,145,136,13118
322440301,1,270,144,137,13118
322440401,1,114,145,136,13118
322440501,1,135,144,137,13118
322440801,1,138,144,137,13118
322450101,1,113,206,197,13119
322450201,1,129,207,197,13119
322450401,1,169,206,197,13119
322450501,1,223,207,197,13119
322450601,1,170,207,197,13119
322460101,1,92,67,67,10101
322460201,1,63,68,67,10101
322460301,1,73,67,67,10101
322460401,1,125,67,66,10101
322460501,1,114,67,67,10101
322460601,1,69,68,66,10101
322460701,1,132,68,67,10101
322480201,2,30,38,37,8309
322480301,2,25,38,37,8309
322480401,2,44,38,37,8309
322480501,2,37,38,36,8309
322480601,2,22,39,36,8309
322480701,2,23,38,37,8309
322480801,2,23,38,37,8309
322480901,2,24,38,37,8309
322500101,1,86,105,104,5801
322500501,1,128,105,104,5801
322500601,1,93,104,104,5801
322500801,1,95,104,104,5801
322520101,1,87,73,73,10101
322520201,1,90,73,73,10101
322520301,1,67,73,72,10101
322520401,1,69,73,72,10101
322520601,1,144,73,72,10101
322520701,1,101,73,72,10101
322560101,1,68,72,71,9211
322560201,1,73,72,71,9211
322560401,1,76,72,71,9211
322560801,1,56,73,71,9211
322570101,1,67,51,39,9204
322570201,1,42,51,39,9204
322570301,1,45,51,39,9204
322570501,1,42,51,39,9204
322570601,1,83,51,39,9204
322570801,1,42,52,39,9204
322580101,1,115,93,91,5101
322580102,1,55,93,92,5101
322580201,1,76,93,91,5101
322580301,1,79,93,91,5101
322580501,1,85,93,91,5101
322580601,1,101,92,91,5101
322590101,1,57,68,64,8301
322590301,1,56,68,64,8301
322590401,1,58,68,64,8301
322590501,1,57,68,64,8301
322590801,1,66,68,64,8301
322610101,1,24,24,25,15101
322610201,1,17,25,25,15101
322610301,1,25,25,25,15101
322610401,1,30,24,25,15101
322610501,1,32,25,24,15101
322610601,1,27,25,24,15101
322610701,1,21,25,24,15101
322610801,1,35,24,25,15101
322610901,1,22,24,25,15101
322611001,1,21,25,24,15101
322611101,1,24,25,25,15101
322611201,1,16,24,24,15101
322640101,1,66,47,49,16302
322640201,1,41,46,49,16302
322640401,1,51,47,49,16302
322640501,1,40,46,49,16302
322640601,1,65,47,49,16302
322640701,1,38,47,49,16302
322660101,1,179,97,101,10301
322660401,1,73,97,101,10301
322660601,1,189,96,101,10301
322690101,1,196,173,205,13101
322690301,1,169,174,205,13101
322690701,1,156,174,205,13101
322720101,2,66,97,95,16101
322720201,2,85,97,95,16101
322720301,2,78,98,95,16101
322720401,2,58,97,95,16101
322720501,2,103,98,95,16101
322720701,2,69,97,95,16101
322720801,2,50,97,95,16101
322721001,2,75,98,95,16101
322780201,1,21,46,42,1405
322780301,1,30,45,42,1405
322780401,1,48,46,42,1405
322780501,1,53,45,42,1405
322780601,1,25,45,42,1405
322781001,1,39,45,42,1405
322781201,1,31,46,42,1405
322800101,1,97,120,117,5109
322800201,1,94,120,118,5109
322800501,1,124,120,118,5109
322810201,1,158,144,138,5103
322810401,1,252,145,138,5103
322810501,1,134,144,139,5103
322810701,1,115,144,138,5103
322810801,1,120,144,138,5103
322820101,1,98,110,118,5701
322820301,1,137,109,117,5701
322820601,1,90,109,118,5701
322820801,1,137,109,118,5701
322840101,1,23,15,9,10306
322840201,1,21,15,9,10306
322840301,1,15,15,9,10306
322840401,1,14,15,9,10306
322840601,1,16,15,9,10306
322840701,1,17,15,9,10306
322840801,1,11,15,9,10306
322850301,1,137,194,196,2101
322850501,1,136,193,195,2101
322850701,1,139,193,195,2101
322850801,1,175,193,196,2101
322910101,1,95,59,71,9119
322910201,1,55,58,71,9119
322910301,1,55,58,71,9119
322910401,1,71,58,71,9119
322910501,1,67,58,71,9119
322910601,1,85,58,71,9119
322910701,1,89,58,71,9119
322910801,1,58,58,71,9119
322940101,1,71,71,70,5101
322940201,1,55,71,70,5101
322940301,1,60,71,70,5101
322940401,1,71,71,70,5101
322940501,1,80,71,70,5101
322940601,1,55,72,70,5101
322940701,1,62,72,70,5101
322940801,1,73,71,70,5101
323000101,1,92,92,94,8101
323000201,1,86,93,94,8101
323000301,1,88,92,93,8101
323000501,1,92,92,94,8101
323000601,1,86,92,94,8101
323000801,1,76,92,94,8101
323001001,1,191,92,94,8101
323030301,1,94,103,100,4102
323030401,1,92,103,101,4102
323030501,1,107,104,101,4102
323030601,1,86,103,100,4102
323030701,1,139,104,100,4102
323030801,1,126,104,100,4102
323060201,1,79,71,67,8301
323060301,1,71,71,67,8301
323060401,1,59,71,67,8301
323070101,2,23,40,37,9208
323070201,2,23,40,37,9208
323070401,2,27,39,37,9208
323070501,2,24,40,37,9208
323070601,2,24,39,38,9208
323070701,2,18,39,37,9208
323071001,2,26,39,37,9208
323080101,1,71,76,90,8303
323080201,1,84,76,89,8303
323080301,1,86,76,89,8303
323080401,1,75,76,89,8303
323080501,1,89,76,89,8303
323080801,1,108,76,89,8303
323110101,1,84,81,79,5109
323110201,1,67,81,80,5109
323110301,1,65,81,80,5109
323110401,1,68,81,80,5109
323110601,1,61,81,80,5109
323110701,1,85,81,79,5109
323110801,1,83,82,80,5109
323150101,1,84,97,94,10305
323150201,1,96,97,94,10305
323150501,1,104,96,94,10305
323150701,1,105,97,94,10305
323230201,1,405,231,228,13201
323230301,1,388,231,228,13201
323230401,1,179,231,228,13201
323230501,1,212,231,228,13201
323260201,1,41,40,39,12101
323260301,1,37,40,40,12101
323260401,1,48,40,40,12101
323260501,1,41,40,40,12101
323260601,1,53,40,40,12101
323260901,1,35,40,40,12101
323280101,1,37,48,50,16301
323280201,1,41,48,49,16301
323280301,1,40,48,49,16301
323280401,1,44,48,49,16301
323280501,1,52,48,49,16301
323280601,1,37,48,49,16301
323280701,1,48,49,50,16301
323280801,1,38,48,50,16301
323360601,1,351,407,388,13110
323400101,2,35,41,33,6206
323400201,2,38,41,33,6206
323400301,2,34,42,32,6206
323400401,2,32,41,32,6206
323400601,2,39,42,32,6206
323400701,2,31,41,32,6206
323420101,1,107,47,36,6206
323420201,1,43,47,36,6206
323420301,1,58,47,36,6206
323420401,1,46,47,36,6206
323420501,1,35,46,36,6206
323460101,1,267,220,259,13101
323460201,1,213,220,259,13101
323460401,1,309,219,259,13101
323460501,1,217,220,259,13101
323460601,1,169,220,259,13101
323460701,1,187,219,259,13101
323460801,1,215,220,259,13101
323570101,1,60,52,57,7301
323570301,1,102,52,56,7301
323570401,1,64,52,57,7301
323570501,1,54,52,56,7301
323570601,1,44,53,57,7301
323570701,1,63,52,56,7301
323570801,1,50,52,56,7301
323580201,1,366,352,301,13113
323580801,1,389,352,301,13113
323610101,1,37,33,34,14104
323610201,1,36,33,34,14104
323610301,1,31,34,34,14104
323610501,1,27,34,33,14104
323610601,1,27,33,34,14104
323610801,1,24,33,33,14104
323620101,1,195,214,183,13123
323620701,1,309,213,184,13123
323620801,1,152,214,184,13123
323630101,1,75,80,86,7109
323630201,1,150,79,86,7109
323630301,1,68,80,86,7109
323630401,1,65,79,86,7109
323630601,1,155,79,86,7109
323630701,1,69,79,86,7109
323630801,1,95,80,86,7109
323680101,1,112,125,117,13118
323680201,1,123,125,118,13118
323680202,1,169,124,118,13118
323680301,1,126,125,118,13118
323680401,1,112,125,118,13118
323680501,1,127,125,118,13118
323680801,1,110,125,118,13118
323720101,1,146,183,209,13107
323720201,1,115,182,210,13107
323720301,1,135,182,209,13107
323720401,1,133,183,209,13107
323720601,1,131,182,209,13107
323720701,1,245,183,210,13107
323720801,1,150,183,209,13107
323770101,1,35,65,68,6102
323770201,1,48,65,68,6102
323770301,1,78,64,69,6102
323770401,1,71,65,69,6102
323770601,1,62,65,69,6102
323770701,1,49,64,69,6102
